file,image_filename,company,year,image_path,humans_detected,faces_detected,portrait_style,largest_face_ratio,gender_male,gender_female,gender_unknown,age_youth,age_young_adult,age_middle_age,age_senior,safety_equipment_count,office_items_count,industrial_equipment_count,suggested_category,confidence,reasoning,has_error,error_message
DowaHoldings_2013,DowaHoldings_2013_page26_img6.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img6.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img9.jpeg,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img9.jpeg,1,1,True,0.10182166826462129,1,0,0,0,1,0,0,0,0,0,Leadership/Executives,0.85,Single person in formal portrait composition | Face occupies 10.2% of image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img11.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img11.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img12.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img12.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img13.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img13.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img14.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img14.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img15.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img15.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
DowaHoldings_2013,DowaHoldings_2013_page26_img16.png,Dowa Holdings,2013,data/image\DowaHoldings_2013_page26_img16.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
GeorgFischer_2013,GeorgFischer_2013_page1_img1.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page1_img1.jpeg,1,1,True,0.18423556370673566,0,1,0,1,0,0,0,0,0,0,Leadership/Executives,0.85,Single person in formal portrait composition | Face occupies 18.4% of image,False,
GeorgFischer_2013,GeorgFischer_2013_page3_img1.png,Georg Fischer,2013,data/image\GeorgFischer_2013_page3_img1.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
GeorgFischer_2013,GeorgFischer_2013_page3_img2.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page3_img2.jpeg,1,1,False,0.06444430245683738,1,0,0,0,0,0,1,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
GeorgFischer_2013,GeorgFischer_2013_page4_img1.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page4_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
GeorgFischer_2013,GeorgFischer_2013_page5_img2.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page5_img2.jpeg,4,1,False,0.016585365853658537,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 4 people, 1 faces",False,
GeorgFischer_2013,GeorgFischer_2013_page5_img3.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page5_img3.jpeg,6,5,False,0.0,0,5,0,0,5,0,0,0,1,0,Office/Knowledge Workers,0.8,Office items with 6 people detected | 1 office items found,False,
GeorgFischer_2013,GeorgFischer_2013_page8_img1.jpeg,Georg Fischer,2013,data/image\GeorgFischer_2013_page8_img1.jpeg,1,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page1_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page1_img1.jpeg,5,1,False,0.0011724013538317896,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 5 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page4_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page4_img2.jpeg,1,1,False,0.08056640625,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page7_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page7_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page7_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page7_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page7_img3.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page7_img3.jpeg,6,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 6 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page7_img4.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page7_img4.jpeg,7,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 7 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page7_img5.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page7_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page8_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page8_img1.jpeg,1,1,False,0.08670878236095628,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page8_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page8_img2.jpeg,11,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 11 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page8_img3.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page8_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page8_img4.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page8_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page9_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page9_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page9_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page9_img2.jpeg,6,4,False,0.0,2,2,0,1,2,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 6 people, 4 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page9_img3.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page9_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page9_img4.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page9_img4.jpeg,12,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 12 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page9_img5.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page9_img5.jpeg,1,1,False,0.07985907222548444,1,0,0,1,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page10_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page10_img1.jpeg,3,0,False,0.0,0,0,0,0,0,0,0,0,1,0,Office/Knowledge Workers,0.8,Office items with 3 people detected | 1 office items found,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page10_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page10_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page10_img3.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page10_img3.jpeg,1,1,False,0.09716935870782024,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page10_img4.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page10_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page11_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page11_img1.jpeg,8,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 8 people, 0 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page11_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page11_img2.jpeg,1,2,False,0.0,0,2,0,1,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 2 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page11_img5.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page11_img5.jpeg,1,1,True,0.15689429749572564,1,0,0,0,1,0,0,0,0,0,Leadership/Executives,0.85,Single person in formal portrait composition | Face occupies 15.7% of image,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page12_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page12_img1.jpeg,1,1,False,0.04840310357271743,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page12_img2.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page12_img2.jpeg,2,2,False,0.0,0,2,0,0,0,2,0,0,1,0,Office/Knowledge Workers,0.8,Office items with 2 people detected | 1 office items found,False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page13_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page13_img1.jpeg,1,1,False,0.05819198845182245,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page22_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page22_img1.jpeg,1,1,False,0.06046917509368102,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HitachiHigh-TechnologiesCorp._2013,HitachiHigh-TechnologiesCorp._2013_page24_img1.jpeg,Hitachi High-Technologies Corp.,2013,data/image\HitachiHigh-TechnologiesCorp._2013_page24_img1.jpeg,5,1,False,0.0011724013538317896,0,1,0,0,0,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 5 people, 1 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page1_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page1_img1.jpeg,10,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 10 people, 0 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page1_img2.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page1_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page2_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page2_img1.jpeg,2,2,False,0.0,0,2,0,2,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 2 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page2_img2.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page2_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page3_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page3_img1.jpeg,12,0,False,0.0,0,0,0,0,0,0,0,0,2,0,Office/Knowledge Workers,0.8,Office items with 12 people detected | 2 office items found,False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page4_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page4_img1.jpeg,1,1,False,0.005362379555927943,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page5_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page5_img1.jpeg,14,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 14 people, 0 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page6_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page6_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page7_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page7_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page8_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page8_img1.jpeg,15,4,False,0.0,0,4,0,0,4,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 15 people, 4 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page9_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page9_img1.jpeg,4,2,False,0.0,2,0,0,1,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 4 people, 2 faces",False,
HutchisonWhampoaLimited_2013,HutchisonWhampoaLimited_2013_page10_img1.jpeg,Hutchison Whampoa Limited,2013,data/image\HutchisonWhampoaLimited_2013_page10_img1.jpeg,4,3,False,0.0,0,3,0,1,2,0,0,0,2,0,Office/Knowledge Workers,0.8,Office items with 4 people detected | 2 office items found,False,
Keikyu_2013,Keikyu_2013_page3_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page3_img1.jpeg,1,1,False,0.021205325999238762,1,0,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img1.jpeg,9,5,False,0.0,3,2,0,2,1,2,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 9 people, 5 faces",False,
Keikyu_2013,Keikyu_2013_page4_img2.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img2.jpeg,5,0,False,0.0,0,0,0,0,0,0,0,0,0,1,Frontline/Production Workers,0.9,1 industrial equipment items detected,False,
Keikyu_2013,Keikyu_2013_page4_img5.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img5.jpeg,3,1,False,0.07288832647896236,0,1,0,1,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 3 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img6.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img6.jpeg,2,1,False,0.028756009615384614,1,0,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img7.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img7.jpeg,8,1,False,0.003245192307692308,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 8 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img8.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img8.jpeg,12,6,False,0.0,0,6,0,0,6,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 12 people, 6 faces",False,
Keikyu_2013,Keikyu_2013_page4_img9.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img9.jpeg,2,1,False,0.01954291297975137,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img10.jpeg,Keikyu,2013,data/image\Keikyu_2013_page4_img10.jpeg,2,1,False,0.009845834952714082,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 1 faces",False,
Keikyu_2013,Keikyu_2013_page4_img11.png,Keikyu,2013,data/image\Keikyu_2013_page4_img11.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page4_img12.png,Keikyu,2013,data/image\Keikyu_2013_page4_img12.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page4_img13.png,Keikyu,2013,data/image\Keikyu_2013_page4_img13.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page4_img14.png,Keikyu,2013,data/image\Keikyu_2013_page4_img14.png,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page5_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page5_img2.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page5_img3.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page5_img4.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img4.jpeg,11,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 11 people, 0 faces",False,
Keikyu_2013,Keikyu_2013_page5_img5.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page5_img6.jpeg,Keikyu,2013,data/image\Keikyu_2013_page5_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img2.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img2.jpeg,3,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 3 people, 0 faces",False,
Keikyu_2013,Keikyu_2013_page6_img3.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img4.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img5.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img6.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img6.jpeg,5,3,False,0.0,0,3,0,0,2,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 5 people, 3 faces",False,
Keikyu_2013,Keikyu_2013_page6_img7.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img7.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img8.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img8.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page6_img9.jpeg,Keikyu,2013,data/image\Keikyu_2013_page6_img9.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page7_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page7_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page7_img2.jpeg,Keikyu,2013,data/image\Keikyu_2013_page7_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page7_img3.jpeg,Keikyu,2013,data/image\Keikyu_2013_page7_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page7_img4.jpeg,Keikyu,2013,data/image\Keikyu_2013_page7_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page7_img5.jpeg,Keikyu,2013,data/image\Keikyu_2013_page7_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page8_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page8_img2.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page8_img3.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img3.jpeg,2,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 0 faces",False,
Keikyu_2013,Keikyu_2013_page8_img4.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page8_img8.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img8.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page8_img9.jpeg,Keikyu,2013,data/image\Keikyu_2013_page8_img9.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
Keikyu_2013,Keikyu_2013_page9_img1.jpeg,Keikyu,2013,data/image\Keikyu_2013_page9_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
